KW;WOHNORT;GESCHLECHT;ALTERSGRUPPE;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN;BEV_ZAHL
23. KW 2023;BGL;W;45 - 59;N;0;0;0;0;0;35354
23. KW 2023;BGL;W;5 - 14;I;0;0;0;0;0;13488
23. KW 2023;BGL;W;5 - 14;N;0;0;0;0;0;13488
23. KW 2023;BGL;W;60 - 69;I;0;0;0;0;0;23241
23. KW 2023;BGL;W;60 - 69;N;0;0;0;1;1;23241
23. KW 2023;BGL;W;70 - 79;I;0;0;0;0;0;15494
23. KW 2023;BGL;W;70 - 79;N;0;0;0;1;1;15494
23. KW 2023;BGL;W;80+;N;0;0;0;8;8;12361
23. KW 2023;BGL;W;80+;I;0;0;0;0;0;12361
23. KW 2023;KTN;M;0 - 4;N;0;0;0;3;3;12094
23. KW 2023;KTN;M;0 - 4;I;0;0;0;0;0;12094
23. KW 2023;KTN;M;15 - 29;N;0;0;0;1;1;44779
23. KW 2023;KTN;M;15 - 29;I;0;0;0;0;0;44779
23. KW 2023;KTN;M;30 - 44;I;0;0;0;1;1;53429
23. KW 2023;KTN;M;30 - 44;N;0;0;0;1;1;53429
23. KW 2023;KTN;M;45 - 59;N;0;0;0;4;4;62291
23. KW 2023;KTN;M;45 - 59;I;0;0;0;0;0;62291
23. KW 2023;KTN;M;5 - 14;I;0;0;0;0;0;26441
23. KW 2023;KTN;M;5 - 14;N;0;0;0;0;0;26441
23. KW 2023;KTN;M;60 - 69;N;0;0;0;1;1;39936
23. KW 2023;KTN;M;60 - 69;I;0;0;0;0;0;39936
23. KW 2023;KTN;M;70 - 79;N;1;0;0;9;10;24639
23. KW 2023;KTN;M;70 - 79;I;0;0;0;3;3;24639
23. KW 2023;KTN;M;80+;I;0;0;0;1;1;14862
23. KW 2023;KTN;M;80+;N;0;0;0;23;23;14862
23. KW 2023;KTN;W;0 - 4;I;0;0;0;1;1;11441
23. KW 2023;KTN;W;0 - 4;N;0;0;0;0;0;11441
23. KW 2023;KTN;W;15 - 29;I;0;0;0;0;0;40534
23. KW 2023;KTN;W;15 - 29;N;0;0;0;0;0;40534
23. KW 2023;KTN;W;30 - 44;I;0;0;0;0;0;52625
23. KW 2023;KTN;W;30 - 44;N;0;0;0;0;0;52625
23. KW 2023;KTN;W;45 - 59;I;0;0;0;0;0;64051
23. KW 2023;KTN;W;45 - 59;N;0;0;0;0;0;64051
23. KW 2023;KTN;W;5 - 14;I;0;0;0;0;0;25080
23. KW 2023;KTN;W;5 - 14;N;0;0;0;1;1;25080
23. KW 2023;KTN;W;60 - 69;N;0;0;0;4;4;42536
23. KW 2023;KTN;W;60 - 69;I;0;0;0;0;0;42536
23. KW 2023;KTN;W;70 - 79;N;1;0;0;6;7;29804
23. KW 2023;KTN;W;70 - 79;I;0;0;0;1;1;29804
23. KW 2023;KTN;W;80+;I;0;0;0;0;0;24442
23. KW 2023;KTN;W;80+;N;0;0;0;18;18;24442
23. KW 2023;NÖ;M;0 - 4;I;0;0;0;0;0;40264
23. KW 2023;NÖ;M;0 - 4;N;0;0;0;7;7;40264
23. KW 2023;NÖ;M;15 - 29;I;0;0;0;0;0;135847
23. KW 2023;NÖ;M;15 - 29;N;1;0;0;2;2;135847
23. KW 2023;NÖ;M;30 - 44;N;0;0;0;5;5;163927
23. KW 2023;NÖ;M;30 - 44;I;0;0;0;0;0;163927
23. KW 2023;NÖ;M;45 - 59;I;0;0;0;0;0;194009
23. KW 2023;NÖ;M;45 - 59;N;1;0;0;3;4;194009
23. KW 2023;NÖ;M;5 - 14;N;0;0;0;2;2;88232
23. KW 2023;NÖ;M;5 - 14;I;0;0;0;0;0;88232
23. KW 2023;NÖ;M;60 - 69;I;0;0;0;2;2;110830
23. KW 2023;NÖ;M;60 - 69;N;1;0;0;7;8;110830
23. KW 2023;NÖ;M;70 - 79;N;2;0;0;20;21;68295
23. KW 2023;NÖ;M;70 - 79;I;0;0;0;1;1;68295
23. KW 2023;NÖ;M;80+;N;2;0;0;30;32;43827
23. KW 2023;NÖ;M;80+;I;1;0;0;2;3;43827
23. KW 2023;NÖ;W;0 - 4;N;0;0;0;4;4;38530
23. KW 2023;NÖ;W;0 - 4;I;0;0;0;0;0;38530
23. KW 2023;NÖ;W;15 - 29;N;0;0;0;1;1;125900
23. KW 2023;NÖ;W;15 - 29;I;0;0;0;0;0;125900
23. KW 2023;NÖ;W;30 - 44;I;0;0;0;0;0;164127
23. KW 2023;NÖ;W;30 - 44;N;0;0;0;0;0;164127
23. KW 2023;NÖ;W;45 - 59;N;1;0;0;4;5;197835
23. KW 2023;NÖ;W;45 - 59;I;0;0;0;0;0;197835
23. KW 2023;NÖ;W;5 - 14;I;0;0;0;0;0;83246
23. KW 2023;NÖ;W;5 - 14;N;0;0;0;0;0;83246
23. KW 2023;NÖ;W;60 - 69;I;0;0;0;0;0;115695
23. KW 2023;NÖ;W;60 - 69;N;0;0;0;6;6;115695
23. KW 2023;NÖ;W;70 - 79;I;1;0;0;0;1;81215
23. KW 2023;NÖ;W;70 - 79;N;0;0;1;11;12;81215
23. KW 2023;NÖ;W;80+;N;1;0;0;34;35;66594
23. KW 2023;NÖ;W;80+;I;0;0;0;0;0;66594
23. KW 2023;OÖ;M;0 - 4;N;0;0;0;6;6;39341
23. KW 2023;OÖ;M;0 - 4;I;0;0;0;0;0;39341
23. KW 2023;OÖ;M;15 - 29;N;0;0;0;0;0;133825
23. KW 2023;OÖ;M;15 - 29;I;0;0;0;0;0;133825
23. KW 2023;OÖ;M;30 - 44;N;0;0;0;4;4;157183
23. KW 2023;OÖ;M;30 - 44;I;0;0;0;0;0;157183
23. KW 2023;OÖ;M;45 - 59;I;0;0;0;1;1;163750
23. KW 2023;OÖ;M;45 - 59;N;1;0;0;11;11;163750
23. KW 2023;OÖ;M;5 - 14;I;0;0;0;1;1;79609
23. KW 2023;OÖ;M;5 - 14;N;0;0;0;5;5;79609
23. KW 2023;OÖ;M;60 - 69;N;2;0;0;11;13;95341
23. KW 2023;OÖ;M;60 - 69;I;0;0;0;2;2;95341
23. KW 2023;OÖ;M;70 - 79;I;0;0;0;0;0;55199
23. KW 2023;OÖ;M;70 - 79;N;2;0;0;18;19;55199
23. KW 2023;OÖ;M;80+;N;2;0;0;29;30;33695
23. KW 2023;OÖ;M;80+;I;0;0;0;2;2;33695
23. KW 2023;OÖ;W;0 - 4;N;1;0;0;2;3;37266
23. KW 2023;OÖ;W;0 - 4;I;0;0;0;0;0;37266
23. KW 2023;OÖ;W;15 - 29;N;0;0;0;3;3;122614
23. KW 2023;OÖ;W;15 - 29;I;0;0;0;0;0;122614
23. KW 2023;OÖ;W;30 - 44;N;0;0;0;2;2;148425
23. KW 2023;OÖ;W;30 - 44;I;0;0;0;0;0;148425
23. KW 2023;OÖ;W;45 - 59;I;0;0;0;0;0;162516
23. KW 2023;OÖ;W;45 - 59;N;2;0;0;8;8;162516
23. KW 2023;OÖ;W;5 - 14;N;0;0;0;4;4;75111
23. KW 2023;OÖ;W;5 - 14;I;0;0;0;0;0;75111
23. KW 2023;OÖ;W;60 - 69;I;0;0;0;1;1;99157
23. KW 2023;OÖ;W;60 - 69;N;1;0;0;4;5;99157
23. KW 2023;OÖ;W;70 - 79;N;1;0;0;6;7;65521
23. KW 2023;OÖ;W;70 - 79;I;0;0;0;4;4;65521
23. KW 2023;OÖ;W;80+;I;0;0;0;0;0;54272
23. KW 2023;OÖ;W;80+;N;3;0;0;31;33;54272
23. KW 2023;SBG;M;0 - 4;N;1;0;0;1;2;14559
23. KW 2023;SBG;M;0 - 4;I;0;0;0;0;0;14559
23. KW 2023;SBG;M;15 - 29;N;0;0;0;0;0;49514
23. KW 2023;SBG;M;15 - 29;I;0;0;0;0;0;49514
23. KW 2023;SBG;M;30 - 44;N;0;0;0;0;0;58373
23. KW 2023;SBG;M;30 - 44;I;0;0;0;0;0;58373
23. KW 2023;SBG;M;45 - 59;N;0;0;0;0;0;60002
23. KW 2023;SBG;M;45 - 59;I;0;0;0;0;0;60002
23. KW 2023;SBG;M;5 - 14;I;0;0;0;0;0;28141
23. KW 2023;SBG;M;5 - 14;N;0;0;0;1;1;28141
23. KW 2023;SBG;M;60 - 69;I;0;0;0;0;0;33199
23. KW 2023;SBG;M;60 - 69;N;1;0;0;1;2;33199
23. KW 2023;SBG;M;70 - 79;I;0;0;0;0;0;21501
23. KW 2023;SBG;M;70 - 79;N;0;0;0;7;7;21501
23. KW 2023;SBG;M;80+;N;1;0;0;9;10;12901
23. KW 2023;SBG;M;80+;I;0;0;0;0;0;12901
23. KW 2023;SBG;W;0 - 4;I;0;0;0;0;0;13602
23. KW 2023;SBG;W;0 - 4;N;0;0;0;4;4;13602
23. KW 2023;SBG;W;15 - 29;I;0;0;0;0;0;46786
23. KW 2023;SBG;W;15 - 29;N;0;0;0;0;0;46786
23. KW 2023;SBG;W;30 - 44;N;0;0;0;0;0;57406
23. KW 2023;SBG;W;30 - 44;I;0;0;0;0;0;57406
23. KW 2023;SBG;W;45 - 59;I;0;0;0;0;0;62089
23. KW 2023;SBG;W;45 - 59;N;0;0;0;3;3;62089
23. KW 2023;SBG;W;5 - 14;N;0;0;0;1;1;26886
23. KW 2023;SBG;W;5 - 14;I;0;0;0;0;0;26886
23. KW 2023;SBG;W;60 - 69;I;0;0;0;1;1;36905
23. KW 2023;SBG;W;60 - 69;N;0;0;0;2;2;36905
23. KW 2023;SBG;W;70 - 79;I;0;0;0;0;0;26554
23. KW 2023;SBG;W;70 - 79;N;1;0;0;7;8;26554
23. KW 2023;SBG;W;80+;I;0;0;0;1;1;19928
23. KW 2023;SBG;W;80+;N;1;0;0;9;10;19928
23. KW 2023;ST;M;0 - 4;I;0;0;0;0;0;28587
23. KW 2023;ST;M;0 - 4;N;0;0;0;12;12;28587
23. KW 2023;ST;M;15 - 29;I;0;0;0;1;1;107003
23. KW 2023;ST;M;15 - 29;N;0;0;0;1;1;107003
23. KW 2023;ST;M;30 - 44;I;0;0;0;0;0;128845
23. KW 2023;ST;M;30 - 44;N;0;0;0;0;0;128845
23. KW 2023;ST;M;45 - 59;N;2;0;0;6;7;138876
23. KW 2023;ST;M;45 - 59;I;0;0;0;3;3;138876
23. KW 2023;ST;M;5 - 14;I;0;0;0;0;0;59390
23. KW 2023;ST;M;5 - 14;N;0;0;0;2;2;59390
23. KW 2023;ST;M;60 - 69;N;1;0;0;13;14;81587
23. KW 2023;ST;M;60 - 69;I;0;0;0;3;3;81587
23. KW 2023;ST;M;70 - 79;I;0;0;0;1;1;49761
23. KW 2023;ST;M;70 - 79;N;2;0;0;7;9;49761
23. KW 2023;ST;M;80+;I;0;0;0;1;1;31466
23. KW 2023;ST;M;80+;N;4;0;1;32;35;31466
23. KW 2023;ST;W;0 - 4;I;0;0;0;0;0;27516
23. KW 2023;ST;W;0 - 4;N;0;0;0;3;3;27516
23. KW 2023;ST;W;15 - 29;N;0;0;0;1;1;98279
23. KW 2023;ST;W;15 - 29;I;0;0;0;0;0;98279
23. KW 2023;ST;W;30 - 44;N;0;0;0;0;0;122527
23. KW 2023;ST;W;30 - 44;I;0;0;0;0;0;122527
23. KW 2023;ST;W;45 - 59;N;0;0;0;3;3;137720
23. KW 2023;ST;W;45 - 59;I;0;0;0;0;0;137720
23. KW 2023;ST;W;5 - 14;I;0;0;0;0;0;55546
23. KW 2023;ST;W;5 - 14;N;0;0;0;1;1;55546
23. KW 2023;ST;W;60 - 69;N;1;0;0;6;7;86009
23. KW 2023;ST;W;60 - 69;I;0;0;0;1;1;86009
23. KW 2023;ST;W;70 - 79;N;3;0;0;16;19;60569
23. KW 2023;ST;W;70 - 79;I;0;0;0;1;1;60569
23. KW 2023;ST;W;80+;I;0;0;0;2;2;51517
23. KW 2023;ST;W;80+;N;2;0;0;27;29;51517
23. KW 2023;T;M;0 - 4;I;0;0;0;0;0;19426
23. KW 2023;T;M;0 - 4;N;0;0;0;3;3;19426
23. KW 2023;T;M;15 - 29;I;0;0;0;0;0;68738
23. KW 2023;T;M;15 - 29;N;0;0;0;0;0;68738
23. KW 2023;T;M;30 - 44;N;0;0;0;0;0;80055
23. KW 2023;T;M;30 - 44;I;0;0;0;0;0;80055
23. KW 2023;T;M;45 - 59;I;0;0;0;0;0;83366
23. KW 2023;T;M;45 - 59;N;0;0;0;5;5;83366
23. KW 2023;T;M;5 - 14;N;0;0;0;2;2;38244
23. KW 2023;T;M;5 - 14;I;0;0;0;1;1;38244
23. KW 2023;T;M;60 - 69;N;0;0;0;2;2;45032
23. KW 2023;T;M;60 - 69;I;0;0;0;1;1;45032
23. KW 2023;T;M;70 - 79;N;0;0;0;13;13;28179
23. KW 2023;T;M;70 - 79;I;0;0;0;0;0;28179
23. KW 2023;T;M;80+;N;3;0;0;20;23;17597
23. KW 2023;T;M;80+;I;0;0;0;0;0;17597
23. KW 2023;T;W;0 - 4;I;0;0;0;0;0;18343
23. KW 2023;T;W;0 - 4;N;0;0;0;2;2;18343
23. KW 2023;T;W;15 - 29;N;0;0;0;1;1;64358
23. KW 2023;T;W;15 - 29;I;0;0;0;0;0;64358
23. KW 2023;T;W;30 - 44;I;0;0;0;0;0;78747
23. KW 2023;T;W;30 - 44;N;0;0;0;0;0;78747
23. KW 2023;T;W;45 - 59;N;0;0;0;2;2;85089
23. KW 2023;T;W;45 - 59;I;0;0;0;0;0;85089
23. KW 2023;T;W;5 - 14;I;0;0;0;0;0;36114
23. KW 2023;T;W;5 - 14;N;0;0;0;1;1;36114
23. KW 2023;T;W;60 - 69;N;0;0;0;5;5;47861
23. KW 2023;T;W;60 - 69;I;0;0;0;1;1;47861
23. KW 2023;T;W;70 - 79;I;0;0;0;0;0;33698
23. KW 2023;T;W;70 - 79;N;1;0;0;8;8;33698
23. KW 2023;T;W;80+;I;0;0;0;0;0;26457
23. KW 2023;T;W;80+;N;0;0;0;19;19;26457
23. KW 2023;V;M;0 - 4;I;0;0;0;0;0;11185
23. KW 2023;V;M;0 - 4;N;0;0;0;0;0;11185
23. KW 2023;V;M;15 - 29;I;0;0;0;0;0;36552
23. KW 2023;V;M;15 - 29;N;0;0;0;1;1;36552
23. KW 2023;V;M;30 - 44;I;0;0;0;0;0;42070
23. KW 2023;V;M;30 - 44;N;0;0;0;0;0;42070
23. KW 2023;V;M;45 - 59;I;0;0;0;0;0;44152
23. KW 2023;V;M;45 - 59;N;0;0;0;4;4;44152
23. KW 2023;V;M;5 - 14;N;0;0;0;2;2;22093
23. KW 2023;V;M;5 - 14;I;0;0;0;0;0;22093
23. KW 2023;V;M;60 - 69;N;0;0;0;6;6;23065
23. KW 2023;V;M;60 - 69;I;0;0;0;0;0;23065
23. KW 2023;V;M;70 - 79;N;0;0;0;5;5;14368
23. KW 2023;V;M;70 - 79;I;0;0;0;0;0;14368
23. KW 2023;V;M;80+;I;0;0;0;0;0;8705
23. KW 2023;V;M;80+;N;0;0;0;7;7;8705
23. KW 2023;V;W;0 - 4;N;0;0;0;1;1;10440
23. KW 2023;V;W;0 - 4;I;0;0;0;0;0;10440
23. KW 2023;V;W;15 - 29;I;0;0;0;0;0;33321
23. KW 2023;V;W;15 - 29;N;0;0;0;0;0;33321
23. KW 2023;V;W;30 - 44;N;0;0;0;0;0;41244
23. KW 2023;V;W;30 - 44;I;0;0;0;0;0;41244
23. KW 2023;V;W;45 - 59;N;0;0;0;1;1;44009
23. KW 2023;V;W;45 - 59;I;0;0;0;0;0;44009
23. KW 2023;V;W;5 - 14;N;0;0;0;0;0;20807
23. KW 2023;V;W;5 - 14;I;0;0;0;0;0;20807
23. KW 2023;V;W;60 - 69;N;1;0;0;1;1;24272
23. KW 2023;V;W;60 - 69;I;0;0;0;0;0;24272
23. KW 2023;V;W;70 - 79;N;1;0;0;6;7;16760
23. KW 2023;V;W;70 - 79;I;0;0;0;0;0;16760
23. KW 2023;V;W;80+;I;0;0;0;0;0;13352
23. KW 2023;V;W;80+;N;0;0;0;5;5;13352
23. KW 2023;W;M;0 - 4;I;0;0;0;0;0;49761
23. KW 2023;W;M;0 - 4;N;1;0;0;10;11;49761
23. KW 2023;W;M;15 - 29;I;0;0;0;0;0;197815
23. KW 2023;W;M;15 - 29;N;0;0;0;2;2;197815
23. KW 2023;W;M;30 - 44;N;0;0;0;2;2;234008
23. KW 2023;W;M;30 - 44;I;0;0;0;0;0;234008
23. KW 2023;W;M;45 - 59;I;0;0;0;2;2;197095
23. KW 2023;W;M;45 - 59;N;0;0;0;8;8;197095
23. KW 2023;W;M;5 - 14;N;0;0;0;3;3;98711
23. KW 2023;W;M;5 - 14;I;0;0;0;0;0;98711
23. KW 2023;W;M;60 - 69;I;0;0;0;0;0;96445
23. KW 2023;W;M;60 - 69;N;1;0;0;11;12;96445
23. KW 2023;W;M;70 - 79;N;3;0;0;13;16;60465
23. KW 2023;W;M;70 - 79;I;0;0;0;2;2;60465
23. KW 2023;W;M;80+;N;12;0;0;21;30;34825
23. KW 2023;W;M;80+;I;0;0;0;1;1;34825
23. KW 2023;W;W;0 - 4;I;0;0;0;0;0;46967
23. KW 2023;W;W;0 - 4;N;0;0;1;2;3;46967
23. KW 2023;W;W;15 - 29;I;0;0;0;0;0;194282
23. KW 2023;W;W;15 - 29;N;0;0;0;1;1;194282
23. KW 2023;W;W;30 - 44;I;0;0;0;1;1;228259
23. KW 2023;W;W;30 - 44;N;1;0;0;0;1;228259
23. KW 2023;W;W;45 - 59;I;0;0;0;0;0;203725
23. KW 2023;W;W;45 - 59;N;1;1;0;6;8;203725
23. KW 2023;W;W;5 - 14;I;0;0;0;1;1;92193
23. KW 2023;W;W;5 - 14;N;0;0;0;4;4;92193
23. KW 2023;W;W;60 - 69;N;0;0;0;6;6;107201
23. KW 2023;W;W;60 - 69;I;0;0;0;0;0;107201
23. KW 2023;W;W;70 - 79;I;0;0;0;2;2;81196
23. KW 2023;W;W;70 - 79;N;4;1;0;18;23;81196
23. KW 2023;W;W;80+;I;0;0;0;2;2;59149
23. KW 2023;W;W;80+;N;6;0;0;24;30;59149
24. KW 2023;BGL;M;0 - 4;I;0;0;0;0;0;6203
24. KW 2023;BGL;M;0 - 4;N;0;0;0;0;0;6203
24. KW 2023;BGL;M;15 - 29;N;0;0;0;0;0;21547
24. KW 2023;BGL;M;15 - 29;I;0;0;0;0;0;21547
24. KW 2023;BGL;M;30 - 44;I;0;0;0;0;0;27102
24. KW 2023;BGL;M;30 - 44;N;0;0;0;0;0;27102
24. KW 2023;BGL;M;45 - 59;N;0;0;0;1;1;34423
24. KW 2023;BGL;M;45 - 59;I;0;0;0;0;0;34423
24. KW 2023;BGL;M;5 - 14;I;0;0;0;0;0;14239
24. KW 2023;BGL;M;5 - 14;N;0;0;0;0;0;14239
24. KW 2023;BGL;M;60 - 69;N;0;0;0;1;1;22455
24. KW 2023;BGL;M;60 - 69;I;0;0;0;0;0;22455
24. KW 2023;BGL;M;70 - 79;I;0;0;0;0;0;13780
24. KW 2023;BGL;M;70 - 79;N;1;0;0;6;7;13780
24. KW 2023;BGL;M;80+;I;0;0;0;0;0;7764
24. KW 2023;BGL;M;80+;N;1;0;0;5;6;7764
24. KW 2023;BGL;W;0 - 4;N;1;0;0;1;2;5948
24. KW 2023;BGL;W;0 - 4;I;0;0;0;0;0;5948
24. KW 2023;BGL;W;15 - 29;N;0;0;0;0;0;19925
24. KW 2023;BGL;W;15 - 29;I;0;0;0;0;0;19925
24. KW 2023;BGL;W;30 - 44;N;0;0;0;0;0;27926
24. KW 2023;BGL;W;30 - 44;I;0;0;0;0;0;27926
24. KW 2023;BGL;W;45 - 59;N;0;0;0;0;0;35354
24. KW 2023;BGL;W;45 - 59;I;0;0;0;0;0;35354
24. KW 2023;BGL;W;5 - 14;I;0;0;0;0;0;13488
24. KW 2023;BGL;W;5 - 14;N;0;0;0;0;0;13488
24. KW 2023;BGL;W;60 - 69;I;0;0;0;1;1;23241
24. KW 2023;BGL;W;60 - 69;N;0;0;0;1;1;23241
24. KW 2023;BGL;W;70 - 79;N;0;0;0;3;3;15494
24. KW 2023;BGL;W;70 - 79;I;0;0;0;0;0;15494
24. KW 2023;BGL;W;80+;I;0;0;0;0;0;12361
24. KW 2023;BGL;W;80+;N;2;0;0;3;5;12361
24. KW 2023;KTN;M;0 - 4;N;0;0;0;0;0;12094
24. KW 2023;KTN;M;0 - 4;I;0;0;0;0;0;12094
24. KW 2023;KTN;M;15 - 29;N;0;0;0;0;0;44779
24. KW 2023;KTN;M;15 - 29;I;0;0;0;0;0;44779
24. KW 2023;KTN;M;30 - 44;N;0;0;0;3;3;53429
24. KW 2023;KTN;M;30 - 44;I;0;0;0;0;0;53429
24. KW 2023;KTN;M;45 - 59;I;0;0;0;0;0;62291
24. KW 2023;KTN;M;45 - 59;N;0;0;0;3;3;62291
24. KW 2023;KTN;M;5 - 14;I;0;0;0;0;0;26441
24. KW 2023;KTN;M;5 - 14;N;0;0;0;1;1;26441
24. KW 2023;KTN;M;60 - 69;N;1;0;0;6;6;39936
24. KW 2023;KTN;M;60 - 69;I;0;0;0;0;0;39936
24. KW 2023;KTN;M;70 - 79;I;0;0;0;1;1;24639
24. KW 2023;KTN;M;70 - 79;N;0;0;0;6;6;24639
24. KW 2023;KTN;M;80+;N;0;0;0;15;15;14862
24. KW 2023;KTN;M;80+;I;0;0;0;1;1;14862
24. KW 2023;KTN;W;0 - 4;I;0;0;0;0;0;11441
24. KW 2023;KTN;W;0 - 4;N;0;0;0;1;1;11441
24. KW 2023;KTN;W;15 - 29;I;0;0;0;0;0;40534
24. KW 2023;KTN;W;15 - 29;N;1;0;0;1;2;40534
24. KW 2023;KTN;W;30 - 44;I;0;0;0;0;0;52625
24. KW 2023;KTN;W;30 - 44;N;0;0;0;0;0;52625
24. KW 2023;KTN;W;45 - 59;N;0;0;0;0;0;64051
24. KW 2023;KTN;W;45 - 59;I;0;0;0;0;0;64051
24. KW 2023;KTN;W;5 - 14;I;0;0;0;0;0;25080
24. KW 2023;KTN;W;5 - 14;N;0;0;0;2;2;25080
24. KW 2023;KTN;W;60 - 69;N;0;0;0;2;2;42536
24. KW 2023;KTN;W;60 - 69;I;0;0;0;0;0;42536
24. KW 2023;KTN;W;70 - 79;I;0;0;0;0;0;29804
24. KW 2023;KTN;W;70 - 79;N;1;0;0;6;7;29804
24. KW 2023;KTN;W;80+;I;0;0;0;0;0;24442
24. KW 2023;KTN;W;80+;N;1;0;0;19;20;24442
24. KW 2023;NÖ;M;0 - 4;I;0;0;0;0;0;40264
24. KW 2023;NÖ;M;0 - 4;N;0;0;0;3;3;40264
24. KW 2023;NÖ;M;15 - 29;I;0;0;0;0;0;135847
24. KW 2023;NÖ;M;15 - 29;N;0;0;0;1;1;135847
24. KW 2023;NÖ;M;30 - 44;N;0;0;0;3;3;163927
24. KW 2023;NÖ;M;30 - 44;I;0;0;0;1;1;163927
24. KW 2023;NÖ;M;45 - 59;I;0;0;0;2;2;194009
24. KW 2023;NÖ;M;45 - 59;N;0;1;0;4;5;194009
24. KW 2023;NÖ;M;5 - 14;I;0;0;0;0;0;88232
24. KW 2023;NÖ;M;5 - 14;N;0;0;0;0;0;88232
24. KW 2023;NÖ;M;60 - 69;N;0;0;0;14;14;110830
24. KW 2023;NÖ;M;60 - 69;I;0;0;0;0;0;110830
24. KW 2023;NÖ;M;70 - 79;I;0;0;0;2;2;68295
24. KW 2023;NÖ;M;70 - 79;N;2;0;0;21;23;68295
24. KW 2023;NÖ;M;80+;I;0;0;0;2;2;43827
24. KW 2023;NÖ;M;80+;N;3;0;0;34;35;43827
24. KW 2023;NÖ;W;0 - 4;I;0;0;0;0;0;38530
24. KW 2023;NÖ;W;0 - 4;N;0;0;0;2;2;38530
24. KW 2023;NÖ;W;15 - 29;N;0;0;0;1;1;125900
24. KW 2023;NÖ;W;15 - 29;I;0;0;0;0;0;125900
24. KW 2023;NÖ;W;30 - 44;N;0;0;0;1;1;164127
24. KW 2023;NÖ;W;30 - 44;I;0;0;0;0;0;164127
24. KW 2023;NÖ;W;45 - 59;N;0;0;0;3;3;197835
24. KW 2023;NÖ;W;45 - 59;I;0;0;0;0;0;197835
24. KW 2023;NÖ;W;5 - 14;N;0;0;0;1;1;83246
24. KW 2023;NÖ;W;5 - 14;I;0;0;0;0;0;83246
24. KW 2023;NÖ;W;60 - 69;N;0;0;0;5;5;115695
24. KW 2023;NÖ;W;60 - 69;I;0;0;0;0;0;115695
24. KW 2023;NÖ;W;70 - 79;N;1;0;0;10;11;81215
24. KW 2023;NÖ;W;70 - 79;I;0;0;0;0;0;81215
24. KW 2023;NÖ;W;80+;N;2;0;0;27;29;66594
24. KW 2023;NÖ;W;80+;I;0;0;0;4;4;66594
24. KW 2023;OÖ;M;0 - 4;N;0;0;0;2;2;39341
24. KW 2023;OÖ;M;0 - 4;I;0;0;0;1;1;39341
24. KW 2023;OÖ;M;15 - 29;N;0;0;0;0;0;133825
24. KW 2023;OÖ;M;15 - 29;I;0;0;0;0;0;133825
24. KW 2023;OÖ;M;30 - 44;I;0;0;0;0;0;157183
24. KW 2023;OÖ;M;30 - 44;N;0;0;0;1;1;157183
24. KW 2023;OÖ;M;45 - 59;I;0;0;0;0;0;163750
24. KW 2023;OÖ;M;45 - 59;N;0;0;0;5;5;163750
24. KW 2023;OÖ;M;5 - 14;N;0;0;0;2;2;79609
24. KW 2023;OÖ;M;5 - 14;I;0;0;0;0;0;79609
24. KW 2023;OÖ;M;60 - 69;I;0;0;0;2;2;95341
24. KW 2023;OÖ;M;60 - 69;N;2;0;0;13;15;95341
24. KW 2023;OÖ;M;70 - 79;N;4;0;0;26;30;55199
24. KW 2023;OÖ;M;70 - 79;I;0;0;0;1;1;55199
24. KW 2023;OÖ;M;80+;I;0;0;0;2;2;33695
24. KW 2023;OÖ;M;80+;N;2;0;0;27;28;33695
24. KW 2023;OÖ;W;0 - 4;I;0;0;0;0;0;37266
24. KW 2023;OÖ;W;0 - 4;N;0;0;0;2;2;37266
24. KW 2023;OÖ;W;15 - 29;I;0;0;0;0;0;122614
24. KW 2023;OÖ;W;15 - 29;N;0;0;0;0;0;122614
24. KW 2023;OÖ;W;30 - 44;N;0;0;0;4;4;148425
24. KW 2023;OÖ;W;30 - 44;I;0;0;0;0;0;148425
24. KW 2023;OÖ;W;45 - 59;N;0;0;0;2;2;162516
24. KW 2023;OÖ;W;45 - 59;I;0;0;0;0;0;162516
24. KW 2023;OÖ;W;5 - 14;N;0;0;0;0;0;75111
24. KW 2023;OÖ;W;5 - 14;I;0;0;0;0;0;75111
24. KW 2023;OÖ;W;60 - 69;I;0;0;0;0;0;99157
24. KW 2023;OÖ;W;60 - 69;N;2;0;0;8;10;99157
24. KW 2023;OÖ;W;70 - 79;I;0;0;0;1;1;65521
24. KW 2023;OÖ;W;70 - 79;N;1;0;0;7;8;65521
24. KW 2023;OÖ;W;80+;N;3;0;0;28;31;54272
24. KW 2023;OÖ;W;80+;I;0;0;0;1;1;54272
24. KW 2023;SBG;M;0 - 4;N;0;0;0;1;1;14559
24. KW 2023;SBG;M;0 - 4;I;0;0;0;0;0;14559
24. KW 2023;SBG;M;15 - 29;I;0;0;0;0;0;49514
24. KW 2023;SBG;M;15 - 29;N;0;0;0;1;1;49514
24. KW 2023;SBG;M;30 - 44;N;0;0;0;0;0;58373
24. KW 2023;SBG;M;30 - 44;I;0;0;0;0;0;58373
24. KW 2023;SBG;M;45 - 59;N;1;0;0;1;2;60002
24. KW 2023;SBG;M;45 - 59;I;0;0;0;1;1;60002
24. KW 2023;SBG;M;5 - 14;N;0;0;0;0;0;28141
24. KW 2023;SBG;M;5 - 14;I;0;0;0;0;0;28141
24. KW 2023;SBG;M;60 - 69;I;0;0;0;0;0;33199
